id,city,state,country,continent,conference,year,footprint
16150,Redmond,WA,USA,NA,PLDI,16,490.4078
16151,Bangalore,,India,AS,PLDI,15,3878.9025
16151,Bangalore,,India,AS,POPL,11,4459.7224
16151,Bangalore,,India,AS,POPL,13,2054.5198
16151,Bangalore,,India,AS,POPL,15,278.0807
16152,Salt Lake City,UT,USA,NA,POPL,11,570.6114
16153,Vancouver,BC,Canada,NA,ICFP,15,0.0
16154,New Haven,CT,USA,NA,ICFP,13,108.1928
16154,New York,NY,USA,NA,ICFP,15,1149.0179
16154,Redmond,WA,USA,NA,ICFP,17,2241.9118
16154,Redmond,WA,USA,NA,PLDI,18,1119.1093
16154,Le Chesnay CEDEX,,France,EU,POPL,11,2408.1468
16154,Paris,,France,EU,POPL,12,1755.8954
16154,New Haven,CT,USA,NA,POPL,14,1175.6256
16154,New York,NY,USA,NA,POPL,15,3685.802
16154,New York,NY,USA,NA,POPL,16,541.6943
16154,Redmond,WA,USA,NA,POPL,17,2362.8341
16154,Redmond,WA,USA,NA,POPL,18,510.6916
16155,Paris,,France,EU,ICFP,16,2838.6948
16156,Bangalore,,India,AS,PLDI,15,3878.9025
16156,Bangalore,,India,AS,PLDI,16,4242.038
16156,Bangalore,,India,AS,POPL,15,278.0807
16156,Bangalore,,India,AS,SPLASH,14,3878.9025
16156,Bangalore,,India,AS,SPLASH,16,2260.7448
16157,Baton Rouge,LA,USA,NA,PLDI,14,2096.5345
16157,Baton Rouge,LA,USA,NA,PLDI,18,592.8377
16157,Baton Rouge,LA,USA,NA,POPL,15,4187.9742
16158,Mexico City,,Mexico,NA,SPLASH,9,984.6409
16158,Mexico City,,Mexico,NA,SPLASH,10,983.4904
16159,Ballerup,,Denmark,EU,SPLASH,10,2500.9533
16160,Denver,CO,USA,NA,ICFP,15,587.7245
16161,Oxford,,United Kingdom,EU,ICFP,11,2817.6638
16161,Oxford,,United Kingdom,EU,ICFP,12,333.166
16161,Oxford,,United Kingdom,EU,ICFP,17,0.0
16161,Oxford,,United Kingdom,EU,POPL,11,2302.6997
16161,Coventry,,United Kingdom,EU,POPL,14,2555.2918
16161,Bristol,,United Kingdom,EU,POPL,18,2539.2664
16162,Bedford,MA,USA,NA,ICFP,13,45.0782
16163,Medford,MA,USA,NA,ICFP,10,323.0139
16163,Malden,MA,USA,NA,ICFP,12,1731.176
16163,Malden,MA,USA,NA,ICFP,13,4.1375
16163,Malden,MA,USA,NA,ICFP,14,1696.1115
16163,Medford,MA,USA,NA,ICFP,15,1182.6777
16163,Malden,MA,USA,NA,PLDI,13,1176.2016
16163,Medford,MA,USA,NA,POPL,11,900.5594
16163,Malden,MA,USA,NA,POPL,12,245.146
16163,Medford,MA,USA,NA,POPL,16,638.2035
16164,Fairborn,OH,USA,NA,SPLASH,9,1006.9223
16165,Philadelphia,PA,USA,NA,ICFP,15,1137.2348
16165,Philadelphia,PA,USA,NA,POPL,16,501.1362
16165,Philadelphia,PA,USA,NA,POPL,17,1755.8954
16165,Philadelphia,PA,USA,NA,POPL,18,1130.6613
16166,Toulouse,,France,EU,PLDI,9,402.9176
16166,Castelnau D'arbieu,,France,EU,POPL,17,315.8196
16167,Bloomington,IN,USA,NA,POPL,16,433.43
16168,San Diego,CA,USA,NA,SPLASH,9,261.6615
16169,Patna,,India,AS,POPL,15,479.6461
16170,New York,NY,USA,NA,PLDI,18,72.313
16171,New York,NY,USA,NA,ICFP,13,170.651
16171,Long Island City,NY,USA,NA,ICFP,14,1783.0378
16171,Long Island City,NY,USA,NA,ICFP,15,1150.2658
16172,Göteborg,,Sweden,EU,ICFP,12,127.6938
16173,Padova,,Italy,EU,POPL,13,219.5077
16173,Padova,,Italy,EU,POPL,14,2920.1381
16173,Padova,,Italy,EU,POPL,15,1840.3859
16173,Padova,,Italy,EU,POPL,17,269.977
16173,Padova,,Italy,EU,POPL,18,2899.4834
16174,Rio de Janeiro,,Brazil,SA,SPLASH,9,3090.2347
16174,Rio de Janeiro,,Brazil,SA,SPLASH,10,3088.9208
16175,Waterloo,ON,Canada,NA,ICFP,18,324.4885
16175,Waterloo,ON,Canada,NA,PLDI,15,1100.0833
16175,Waterloo,,Canada,NA,PLDI,17,1907.9109
16175,Waterloo,ON,Canada,NA,POPL,16,578.5394
16175,Waterloo,ON,Canada,NA,SPLASH,15,187.6044
16175,Waterloo,ON,Canada,NA,SPLASH,16,1782.5927
16175,Waterloo,ON,Canada,NA,SPLASH,17,1091.1291
16176,Palmerston North,,New Zealand,OC,PLDI,17,5711.5395
16177,Brussels,,Belgium,EU,POPL,14,2678.1777
16177,Bruxelles,,Belgium,EU,POPL,15,2020.7522
16178,Copenhagen,,Denmark,EU,ICFP,12,0.0
16179,Valby,,Denmark,EU,ICFP,12,9.1214
16179,Valby,,Denmark,EU,ICFP,14,129.2451
16179,Copenhagen,,Denmark,EU,POPL,15,1885.7267
16179,Copenhagen,,Denmark,EU,POPL,16,2294.7341
16180,Copenhagen,,Denmark,EU,ICFP,13,1732.6138
16181,Södertälje,,Sweden,EU,ICFP,14,205.9033
16182,Kista,,Sweden,EU,ICFP,14,220.5568
16183,Grenoble,,France,EU,PLDI,14,446.2932
16183,Grenoble,,France,EU,PLDI,16,2824.2181
16183,Grenoble,,France,EU,POPL,15,1981.5079
16184,College Park,MD,USA,NA,ICFP,13,346.8209
16184,Bangalore,,India,AS,ICFP,17,2383.1989
16184,College Park,MD,USA,NA,PLDI,13,1100.3684
16184,Bangalore,,India,AS,PLDI,17,2306.2657
16184,Bangalore,,India,AS,PLDI,18,3964.7492
16184,Stony Brook,NY,USA,NA,POPL,12,113.0243
16184,College Park,MD,USA,NA,POPL,14,1211.2316
16184,College Park,MD,USA,NA,POPL,15,3773.1666
16184,College Park,MD,USA,NA,POPL,16,446.4411
16184,Bangalore,,India,AS,POPL,18,4267.4633
16185,Lincoln,NE,USA,NA,SPLASH,12,524.7025
16186,Edinburgh,,United Kingdom,EU,PLDI,14,0.0
16187,Calgary,AB,Canada,NA,SPLASH,10,446.8666
16188,Erlangen,,Germany,EU,ICFP,18,2220.5154
16189,College Station,TX,USA,NA,PLDI,9,2156.3392
16189,College Station,TX,USA,NA,PLDI,13,960.2258
16189,College Station,TX,USA,NA,PLDI,14,2181.1435
16189,College Station,TX,USA,NA,PLDI,15,930.9291
16190,Baltimore,MD,USA,NA,ICFP,12,1899.5356
16190,Baltimore,MD,USA,NA,ICFP,14,1863.2313
16190,Baltimore,MD,USA,NA,ICFP,15,1117.7607
16191,Paris,,France,EU,POPL,12,1755.8954
16191,Montrouge,,France,EU,POPL,14,2692.0498
16192,Birmingham,,United Kingdom,EU,POPL,16,2055.997
16193,New Delhi,,India,AS,POPL,15,379.4104
16194,San Diego,CA,USA,NA,POPL,18,99.7688
16195,Hertzliya,,Israel,AS,SPLASH,9,3418.8703
16196,Atlanta,GA,USA,NA,SPLASH,13,382.5096
16197,Kirkland,WA,USA,NA,PLDI,15,135.1688
16197,Redmond,WA,USA,NA,PLDI,18,1119.1093
16198,Madison,WI,USA,NA,PLDI,9,1739.4717
16198,Madison,WI,USA,NA,PLDI,13,861.2843
16199,New York,NY,USA,NA,PLDI,18,72.313
16200,Tampa,FL,USA,NA,POPL,12,492.2424
16200,Tampa,FL,USA,NA,POPL,16,16.3077
16201,Cambridge,MA,USA,NA,PLDI,16,1255.049
16202,Shillong,,India,AS,PLDI,14,2346.4984
16203,Zurich,,Switzerland,EU,PLDI,13,2482.7272
16203,Zürich,,Switzerland,EU,PLDI,14,412.8836
16203,Zurich,,Switzerland,EU,PLDI,15,2544.6506
16203,Zurich,,Switzerland,EU,PLDI,18,1899.4159
16203,Zurich,,Switzerland,EU,POPL,15,1921.8876
16203,Zurich,,Switzerland,EU,POPL,16,2313.2745
16203,Zurich,,Switzerland,EU,SPLASH,13,2116.1434
16203,Zurich,,Switzerland,EU,SPLASH,14,2544.6506
16203,Zurich,,Switzerland,EU,SPLASH,15,1984.4311
16203,Zürich,,Switzerland,EU,SPLASH,16,343.1624
16204,Gieres,,France,EU,PLDI,9,415.1772
16205,Cambridge,MA,USA,NA,SPLASH,9,1190.7756
16206,Logan,UT,USA,NA,SPLASH,10,397.178
16207,Wellington,,New Zealand,OC,SPLASH,15,4087.0903
16208,Lewisburg,PA,USA,NA,POPL,14,1212.4187
16208,Lewisburg,PA,USA,NA,POPL,15,3717.3131
16209,Madison,WI,USA,NA,ICFP,12,2009.9658
16210,Berkeley,CA,USA,NA,PLDI,13,356.9656
16211,Tewksbury,MA,USA,NA,ICFP,17,1523.6584
16211,Lowell,MA,USA,NA,POPL,17,1628.1178
16212,Olinda,,Brazil,SA,SPLASH,9,2977.4069
16212,Recife,,Brazil,SA,SPLASH,12,2698.4898
16212,Recife,,Brazil,SA,SPLASH,13,2192.2101
16212,Recife,,Brazil,SA,SPLASH,15,2079.6989
16213,Olinda,,Brazil,SA,SPLASH,14,3073.4013
16214,Kiel,,Germany,EU,POPL,13,459.8605
16215,Ithaca,NY,USA,NA,PLDI,18,166.1209
16216,Birmingham,,United Kingdom,EU,ICFP,12,333.0755
16216,Birmingham,,United Kingdom,EU,ICFP,13,1505.9176
16216,Birmingham,,United Kingdom,EU,POPL,12,1633.8288
16216,Birmingham,,United Kingdom,EU,POPL,14,2547.7453
16217,Mountain View,CA,USA,NA,PLDI,18,1187.6247
16218,Bengaluru,,India,AS,PLDI,17,2306.2657
16219,Vienna,,Austria,EU,POPL,11,2679.4068
16219,Vienna,,Austria,EU,POPL,17,342.2111
16220,Philadelphia,PA,USA,NA,ICFP,10,80.5015
16220,Brooklyn,NY,USA,NA,ICFP,13,171.0318
16220,New York,NY,USA,NA,POPL,12,72.313
16221,Mountain View,CA,USA,NA,ICFP,16,2550.4158
16222,Oslo,,Norway,EU,SPLASH,12,2492.5026
16223,West Lafayette,IN,USA,NA,PLDI,14,1776.0213
16223,W. Lafayette,IN,USA,NA,SPLASH,13,420.0417
16224,Jersey City,NJ,USA,NA,ICFP,16,3262.007
16225,Menlo Park,CA,USA,NA,POPL,18,289.1538
16225,Redwood City,CA,USA,NA,SPLASH,17,432.0797
16226,Villejuif,,France,EU,ICFP,13,1628.9907
16226,London,,United Kingdom,EU,ICFP,16,2798.771
16226,London,,United Kingdom,EU,ICFP,17,46.1546
16226,London,,United Kingdom,EU,ICFP,18,1989.3076
16226,London,,United Kingdom,EU,POPL,17,191.7797
16227,Salt Lake City,UT,USA,NA,PLDI,9,2170.2764
16227,Salt Lake City,UT,USA,NA,PLDI,13,372.2032
16227,Salt Lake City,UT,USA,NA,PLDI,15,337.7798
16227,Salt Lake City,UT,USA,NA,PLDI,18,1022.7054
16228,Paris,,France,EU,ICFP,18,2075.7247
16228,Paris,,France,EU,POPL,17,0.0
16229,Phoenix,AZ,USA,NA,SPLASH,10,318.0073
16230,Dortmund,,Germany,EU,POPL,13,375.1509
16230,Dortmund,,Germany,EU,POPL,17,262.0028
16231,Erlangen,,Germany,EU,PLDI,17,377.1832
16232,Amherst,MA,USA,NA,SPLASH,10,1155.9196
16233,Cambridge,,United Kingdom,EU,PLDI,9,249.4433
16233,Cambridge,,United Kingdom,EU,PLDI,14,262.1708
16233,Cambridge,,United Kingdom,EU,PLDI,15,2312.875
16233,Cambridge,,United Kingdom,EU,PLDI,16,2576.143
16233,Cambridge,,United Kingdom,EU,SPLASH,17,2216.7074
16234,Charlotte,NC,USA,NA,POPL,12,404.2368
16235,Darmstadt,,Germany,EU,PLDI,17,352.9132
16236,Potsdam,,Germany,EU,SPLASH,15,1987.0961
16236,Potsdam,,Germany,EU,SPLASH,16,310.0536
16236,Potsdam,,Germany,EU,SPLASH,17,2349.6992
16237,Sankt Augustin,,Germany,EU,SPLASH,12,2641.3235
16238,Stuttgart,,Germany,EU,SPLASH,17,2413.1131
16239,Darmstadt,,Germany,EU,POPL,18,2742.3986
16240,Eden Prairie,MN,USA,NA,PLDI,15,753.826
16241,Porto,,Portugal,EU,PLDI,14,558.7089
16242,Porto,,Portugal,EU,PLDI,16,2664.8036
16243,Glattbrugg,,Switzerland,EU,SPLASH,17,2444.563
16244,College Park,MD,USA,NA,ICFP,10,24.7377
16245,Braunschweig,,Germany,EU,SPLASH,9,2571.9319
16246,Trondheim,,Norway,EU,PLDI,15,2124.8047
16246,Trondheim,,Norway,EU,PLDI,16,2436.114
16246,Trondheim,,Norway,EU,PLDI,17,828.8783
16247,Ithaca,NY,USA,NA,PLDI,13,1189.6541
16247,Ithaca,NY,USA,NA,POPL,11,767.8372
16247,Ithaca,NY,USA,NA,POPL,12,166.1209
16248,Columbia,MD,USA,NA,ICFP,10,11.3578
16249,Austin,TX,USA,NA,SPLASH,14,908.0592
16249,Austin,TX,USA,NA,SPLASH,15,647.8484
16249,Austin,TX,USA,NA,SPLASH,16,2404.3595
16250,State College,PA,USA,NA,SPLASH,9,1169.3577
16251,Le Chesnay,,France,EU,ICFP,12,343.9609
16251,Le Chesnay Cedex,,France,EU,ICFP,13,1623.8891
16251,Paris,,France,EU,ICFP,14,387.2931
16251,Le Chesnay Cedex,,France,EU,ICFP,15,2330.8878
16251,Le Chesnay,,France,EU,POPL,9,2036.2059
16251,Le Chesnay Cedex,,France,EU,POPL,11,2408.1468
16251,Le Chesnay Cedex,,France,EU,POPL,12,1751.7328
16251,Le Chesnay,,France,EU,POPL,13,369.3061
16251,Paris Cédex,,France,EU,POPL,17,6.0872
16252,Paris Cedex 12,,France,EU,ICFP,16,2838.515
16252,Paris Cedex,,France,EU,ICFP,17,235.5575
16253,Richland,WA,USA,NA,PLDI,15,154.0657
16253,Williamsburg,VA,USA,NA,PLDI,18,182.0192
16254,College Park,MD,USA,NA,PLDI,16,1121.0437
16254,College Park,MD,USA,NA,POPL,13,2120.5774
16254,College Park,MD,USA,NA,POPL,15,3773.1666
16254,College Park,MD,USA,NA,SPLASH,14,1112.7008
16255,Utrecht,,Netherlands,EU,ICFP,17,245.3566
16256,College Park,MD,USA,NA,POPL,12,104.1345
16257,Falls Church,VA,USA,NA,PLDI,16,1115.4515
16258,Boston,MA,USA,NA,ICFP,13,0.0
16259,Brussels,,Belgium,EU,PLDI,17,351.582
16259,Brussels,,Belgium,EU,SPLASH,12,2594.5737
16259,Brussels,,Belgium,EU,SPLASH,14,2400.0471
16260,Riga,,Latvia,EU,SPLASH,9,2580.3576
16261,Saratoga,CA,USA,NA,POPL,18,275.2747
16262,Marburg,,Germany,EU,ICFP,10,1897.4627
16262,Marburg,,Germany,EU,ICFP,12,333.1088
16262,Marburg,,Germany,EU,ICFP,14,262.5382
16262,Tübingen,,Germany,EU,ICFP,15,2419.08
16262,Aarhus,,Denmark,EU,PLDI,9,363.9474
16262,Tübingen,,Germany,EU,SPLASH,14,2518.7627
16263,Nijmegen,,Netherlands,EU,POPL,15,1992.8085
16264,San Diego,CA,USA,NA,POPL,18,99.7688
16265,Stockholm,,Sweden,EU,ICFP,14,222.1401
16266,Overland Park,KS,USA,NA,ICFP,18,217.6095
16267,Pittsburgh,PA,USA,NA,ICFP,10,176.3236
16268,Boulder,CO,USA,NA,SPLASH,13,538.6313
16269,Arlington,VA,USA,NA,ICFP,12,1917.8074
16269,Chicago,IL,USA,NA,ICFP,14,1969.2245
16269,Chicago,IL,USA,NA,ICFP,15,943.9574
16269,Chicago,IL,USA,NA,ICFP,16,3065.8441
16269,Chicago,IL,USA,NA,ICFP,17,1846.8595
16269,Chicago,IL,USA,NA,ICFP,18,233.1415
16269,Chicago,IL,USA,NA,PLDI,14,1754.988
16269,Chicago,IL,USA,NA,POPL,9,405.9786
16269,Chicago,IL,USA,NA,POPL,11,518.8578
16269,Arlington,VA,USA,NA,POPL,12,114.3009
16269,Chicago,IL,USA,NA,POPL,16,536.7317
16269,Chicago,IL,USA,NA,POPL,18,926.7179
16270,Madison,WI,USA,NA,PLDI,15,874.8159
16270,Madison,WI,USA,NA,PLDI,17,2097.9605
16270,Madison,WI,USA,NA,PLDI,18,408.0868
16270,Madison,WI,USA,NA,POPL,16,595.0287
16270,Madison,WI,USA,NA,POPL,17,1964.6618
16270,Madison,WI,USA,NA,POPL,18,887.6678
16271,Spring City,PA,USA,NA,PLDI,18,22.9347
16272,Bedford,MA,USA,NA,ICFP,13,45.0782
16273,Princeton,NJ,USA,NA,POPL,12,34.2932
16274,Coacalco de Berriozabal,,Mexico,NA,SPLASH,10,978.0907
16275,Edinburgh,,United Kingdom,EU,PLDI,14,0.0
16276,Leuven,,Belgium,EU,SPLASH,14,2403.5095
16276,Leuven,,Belgium,EU,SPLASH,15,1858.7051
16276,Heverlee,,Belgium,EU,SPLASH,17,2306.039
16277,Aarhus V,,Denmark,EU,ICFP,12,89.4825
16278,Lausanne,,Switzerland,EU,POPL,15,1962.5517
16279,North Augusta,SC,USA,NA,ICFP,15,1115.1732
16280,Phoenix,AZ,USA,NA,SPLASH,9,319.1669
16281,Washington,DC,USA,NA,SPLASH,9,1208.0735
16282,Jacksonville,FL,USA,NA,SPLASH,12,919.8613
16283,Linköping,,Sweden,EU,POPL,15,1858.0122
16284,Sophia Antipolis,,France,EU,POPL,17,381.643
16285,W. Lafayette,IN,USA,NA,SPLASH,13,420.0417
16286,Roskilde,,Denmark,EU,ICFP,10,1891.8124
16286,Roskilde,,Denmark,EU,ICFP,12,17.1515
16286,Copenhagen S,,Denmark,EU,POPL,9,2156.0483
16287,Santa Cruz,CO,USA,NA,SPLASH,14,493.8604
16288,Brest Cedex 3,,France,EU,SPLASH,9,2458.2426
16289,Rio Tinto,,Portugal,EU,SPLASH,12,2538.3926
16290,Maceio,,Brazil,SA,SPLASH,13,2214.2801
16291,Maceió,,Brazil,SA,SPLASH,10,2988.4254
16291,Maceió,,Brazil,SA,SPLASH,15,2105.2457
16291,Maceió,,Brazil,SA,SPLASH,17,3119.2613
16292,Paris,,France,EU,ICFP,17,229.6639
16293,Cesena,,Italy,EU,SPLASH,12,2865.2962
16293,Cesena,,Italy,EU,SPLASH,13,2239.2817
16293,Cesena,,Italy,EU,SPLASH,14,2673.7065
16293,Cesena,,Italy,EU,SPLASH,15,2105.4409
16293,Cesena,,Italy,EU,SPLASH,16,346.3331
16294,Medford,MA,USA,NA,PLDI,13,1175.432
16294,Medford,MA,USA,NA,PLDI,15,1197.8687
16294,Medford,MA,USA,NA,SPLASH,9,1190.4601
16294,Medford,MA,USA,NA,SPLASH,10,1188.9569
16294,Medford,MA,USA,NA,SPLASH,12,1210.9871
16294,Medford,MA,USA,NA,SPLASH,13,427.9657
16294,Medford,MA,USA,NA,SPLASH,14,1197.8687
16294,Medford,MA,USA,NA,SPLASH,15,431.5661
16295,Edinburgh,,United Kingdom,EU,ICFP,17,270.0174
16296,Rennes,,France,EU,SPLASH,13,1907.6595
16297,Singapore,,Singapore,AS,ICFP,11,1558.6602
16298,West Lafayette,IN,USA,NA,PLDI,14,1776.0213
16298,Waterloo,ON,Canada,NA,PLDI,15,1100.0833
16298,Waterloo,ON,Canada,NA,PLDI,16,1160.8724
16298,Waterloo,,Canada,NA,PLDI,17,1907.9109
16298,West Lafayette,IN,USA,NA,SPLASH,9,923.0416
16298,West Lafayette,IN,USA,NA,SPLASH,12,769.5562
16298,W. Lafayette,IN,USA,NA,SPLASH,13,420.0417
16298,Waterloo,ON,Canada,NA,SPLASH,17,1091.1291
16299,Petersham,MA,USA,NA,PLDI,15,1172.9353
16300,Oakland,CA,USA,NA,SPLASH,17,420.3518
16301,Potsdam,,Germany,EU,ICFP,18,2203.7384
16302,San Diego,CA,USA,NA,PLDI,14,2458.1564
16302,Catonsville,MD,USA,NA,PLDI,15,1113.2151
16302,San Diego,CA,USA,NA,POPL,14,0.0
16303,New York,NY,USA,NA,ICFP,17,1615.0765
16303,New York,NY,USA,NA,POPL,18,1157.7676
16303,Cambridge,MA,USA,NA,SPLASH,10,1189.2719
16304,Cambridge,,United Kingdom,EU,POPL,9,1964.7234
16305,Leicester,,United Kingdom,EU,ICFP,14,331.6843
16305,Leicester,,United Kingdom,EU,ICFP,17,55.167
16306,Upper Marlboro,MD,USA,NA,ICFP,10,30.0917
16307,Berlin,,Germany,EU,SPLASH,9,2598.8197
16308,Falcon Heights,MN,USA,NA,SPLASH,9,749.1013
16309,New Haven,CT,USA,NA,PLDI,18,134.7134
16310,Chicago,IL,USA,NA,SPLASH,9,896.1942
16311,Erlangen,,Germany,EU,SPLASH,9,2648.0468
16312,Chicago,IL,USA,NA,POPL,12,353.8496
16312,Chicago,IL,USA,NA,POPL,18,926.7179
16313,Barcelona,,Spain,EU,PLDI,17,0.0
16314,Orsay,,France,EU,POPL,17,11.8015
16315,Oakland,CA,USA,NA,POPL,18,307.9027
16316,Linz,,Austria,EU,SPLASH,16,266.2465
16317,Toyonaka City,,Japan,AS,ICFP,11,220.9333
16317,Osaka,,Japan,AS,ICFP,12,2532.6866
16317,Osaka,,Japan,AS,ICFP,16,15.465
16318,Uppsala,,Sweden,EU,SPLASH,10,2441.7017
16319,Brisbane,,Australia,OC,ICFP,15,3478.1043
16320,Cambridge,MA,USA,NA,PLDI,14,1454.4039
16320,Cambridge,MA,USA,NA,PLDI,15,1198.4333
16320,Cambridge,MA,USA,NA,PLDI,16,1255.049
16320,Cambridge,MA,USA,NA,POPL,9,476.6037
16320,Cambridge,MA,USA,NA,POPL,11,900.0078
16320,Cambridge,MA,USA,NA,POPL,18,1225.3989
16320,Cambridge,MA,USA,NA,SPLASH,9,1190.7756
16320,Cambridge,MA,USA,NA,SPLASH,10,1189.2719
16321,London,,United Kingdom,EU,POPL,9,1965.8756
16321,London,,United Kingdom,EU,POPL,11,2326.8871
16321,Tel Aviv,,Israel,AS,POPL,16,3127.1804
16321,Tel Aviv,,Israel,AS,POPL,18,3569.3853
16322,Seattle,WA,USA,NA,POPL,16,1194.0175
16322,Seattle,WA,USA,NA,POPL,18,509.531
16322,Seattle,WA,USA,NA,SPLASH,17,106.8909
16323,Chicago,IL,USA,NA,ICFP,18,233.1415
16324,Boxford,MA,USA,NA,ICFP,16,3233.8548
16324,Boston,MA,USA,NA,POPL,17,1628.0427
16324,Boston,MA,USA,NA,POPL,18,1226.5364
16325,Phoenix,AZ,USA,NA,SPLASH,10,318.0073
16326,Carouge,,Switzerland,EU,SPLASH,10,2669.8069
16327,Stanford,CA,USA,NA,PLDI,14,2396.997
16328,San Francisco,CA,USA,NA,ICFP,13,1275.1322
16329,Vancouver,BC,Canada,NA,POPL,18,572.7629
16329,Vancouver,BC,Canada,NA,SPLASH,17,0.0
16330,Canterbury,,United Kingdom,EU,PLDI,14,329.8208
16331,Portland,OR,USA,NA,ICFP,15,231.6161
16331,Portland,OR,USA,NA,POPL,14,494.7073
16332,Walldorf,,Germany,EU,SPLASH,10,2624.233
16333,Paris,,France,EU,POPL,11,2412.0005
16333,Paris,,France,EU,POPL,13,365.8378
16333,Cachan,,France,EU,POPL,14,2692.8485
16333,Paris,,France,EU,POPL,15,2059.9561
16333,Paris Cédex,,France,EU,POPL,17,6.0872
16334,Stockholm,,Sweden,EU,ICFP,13,1773.2123
16334,Stockholm,,Sweden,EU,ICFP,14,222.1401
16335,Rosario,,Argentina,SA,ICFP,15,3228.8181
16335,Rosario,,Argentina,SA,SPLASH,16,3342.457
16336,Mexico,,Mexico,NA,SPLASH,9,821.1831
16337,Montreal,QC,Canada,NA,SPLASH,9,1116.0542
16338,London,ON,Canada,NA,ICFP,15,1078.652
16338,London,ON,Canada,NA,ICFP,16,3117.0618
16338,London,ON,Canada,NA,ICFP,17,1705.331
16338,London,ON,Canada,NA,ICFP,18,296.1419
16339,Houston,TX,USA,NA,PLDI,13,1004.3966
16340,Paris,,France,EU,PLDI,14,288.752
16341,Philadelphia,PA,USA,NA,ICFP,16,3273.4963
16341,Kensington,,Australia,OC,PLDI,18,4662.5306
16341,Saarbrucken,,Germany,EU,POPL,13,304.1519
16341,Philadelphia,PA,USA,NA,POPL,17,1755.8954
16342,East Hanover,NJ,USA,NA,POPL,14,1140.3402
16343,Mountain View,CA,USA,NA,PLDI,17,2820.5421
16344,Canterbury,,United Kingdom,EU,POPL,16,2123.3083
16345,Canterbury,,United Kingdom,EU,POPL,13,448.6892
16346,Ann Arbor,MI,USA,NA,SPLASH,10,999.0934
16347,San Diego,CA,USA,NA,PLDI,14,2458.1564
16347,San Diego,CA,USA,NA,PLDI,15,494.7073
16347,San Diego,CA,USA,NA,POPL,14,0.0
16348,Albion,IL,USA,NA,SPLASH,9,904.9578
16349,Seattle,WA,USA,NA,PLDI,13,0.0
16350,Sydney,,Australia,OC,ICFP,14,4691.2232
16350,Sydney,,Australia,OC,ICFP,16,2276.8115
16351,Evry,,France,EU,PLDI,9,264.932
16352,Goteborg,,Sweden,EU,POPL,17,387.2931
16353,Leichhardt,,Australia,OC,ICFP,13,4767.4281
16353,Sydney,,Australia,OC,ICFP,14,4691.2232
16353,Surry Hills,,Australia,OC,ICFP,15,3664.1165
16353,Surry Hills,,Australia,OC,ICFP,16,2277.3494
16354,Lawrence,KS,USA,NA,PLDI,16,738.2033
16355,Santa Clara,CA,USA,NA,POPL,11,781.4949
16356,Chicago,IL,USA,NA,ICFP,18,233.1415
16357,Cambridge,MA,USA,NA,ICFP,13,2.3437
16358,Almada,,Portugal,EU,POPL,17,481.3421
16359,Porto,,Portugal,EU,POPL,9,1871.4927
16359,Porto,,Portugal,EU,POPL,11,2290.5167
16360,Singapore,,Singapore,AS,ICFP,17,3208.2795
16361,Utrecht,,Netherlands,EU,ICFP,14,425.3123
16362,Manchester,,United Kingdom,EU,PLDI,14,159.0215
16363,Montclair,NJ,USA,NA,SPLASH,12,1121.2548
16364,Riga,,Latvia,EU,ICFP,16,2351.4988
16365,San Jose,CA,USA,NA,ICFP,15,437.9977
16366,Porto,,Portugal,EU,POPL,13,581.1424
16367,Eindhoven,,Netherlands,EU,ICFP,10,1827.1696
16368,Rome,NY,USA,NA,PLDI,18,202.2623
16369,London,,United Kingdom,EU,POPL,14,2595.5568
16370,Prague,,Czech Republic,EU,PLDI,17,447.3322
16371,Brussel,,Belgium,EU,SPLASH,16,96.7454
16371,Brussels,,Belgium,EU,SPLASH,17,2302.0452
16372,Barcelona,,Spain,EU,POPL,13,285.132
16373,Madrid,,Spain,EU,POPL,9,1994.6303
16374,Baltimore,MD,USA,NA,ICFP,10,0.0
16375,Baltimore,MD,USA,NA,PLDI,13,1102.5303
16375,Baltimore,MA,USA,NA,PLDI,17,1893.6992
16375,Rockville,MD,USA,NA,POPL,12,109.408
16375,Potomac,MD,USA,NA,POPL,14,1203.4272
16375,Baltimore,MD,USA,NA,POPL,16,460.6579
16375,Baltimore,MD,USA,NA,POPL,18,1095.8485
16375,Baltimore,MD,USA,NA,SPLASH,15,176.3236
16376,Bad Soden,,Germany,EU,ICFP,14,287.8549
16377,Columbus,OH,USA,NA,PLDI,15,1080.226
16377,Columbus,OH,USA,NA,PLDI,17,2020.7702
16377,Columbus,OH,USA,NA,PLDI,18,372.9682
16377,Columbus,OH,USA,NA,POPL,17,1909.8841
16377,Columbus,OH,USA,NA,SPLASH,14,1080.226
16377,Columbus,OH,USA,NA,SPLASH,15,145.5305
16378,Seattle,WA,USA,NA,PLDI,16,488.7772
16378,Seattle,WA,USA,NA,PLDI,18,1123.9226
16378,Newbury Park,CA,USA,NA,POPL,14,128.1421
16378,Seattle,WA,USA,NA,POPL,17,2367.2946
16378,Seattle,WA,USA,NA,POPL,18,509.531
16378,Isla Vista,CA,USA,NA,SPLASH,14,414.7979
16379,Redmond,WA,USA,NA,ICFP,13,1172.3247
16380,Melbourne,,Australia,OC,ICFP,14,4687.6462
16381,Tampa,FL,USA,NA,POPL,16,16.3077
16382,Auckland,,New Zealand,OC,SPLASH,9,3165.3787
16383,Cambridge,MA,USA,NA,SPLASH,10,1189.2719
